,english,french,translation
164,Page 22,"Communiqué de presse no H032/06, et des organismes gouvernementaux 9 mai 2006, Transports Canada aux recommandations que l’organisation a formulées depuis le 1er janvier 2005.",31-32-33-34-35-36-37-38-39-40-41-4
165,One of the central challenges in advancing transportation safety has been convincing the many actors in the industry that change is necessary to lessen the risk.,Communiquer la sécurité des transports aux Canadiens et au monde des transports,1. One of the central challenges in advancing transportation safety has been convincing the many actors in the industry that change is necessary to lessen the risk. 2. Un des défis majeurs en matière de sécurité routière est d'avoir convaincu les nombreux acteurs de l'industrie que la modification est nécessaire pour réduire le risque. 3. Une des principales difficultés
166,"During the past year, the TSB identified a number of safety deficiencies and delivered key safety messages to the public, industry and regulators.",Un des défis premiers de la promotion de la sécurité des transports est de convaincre les nombreux intervenants de l’industrie que le changement est nécessaire pour atténuer les risques.,"1. Pendant l'année passée, le TSB a identifié des défauts de sécurité et a transmis aux publics, industries et régulateurs des messages clés de sécurité.
Translate the following sentence from English to French: The TSB will continue to work with the Department of Transportation and the CTA to develop a risk management framework for the rail transit system. :"
167,"In an effort to improve the uptake of its recommendations, the TSB has begun to target its safety messages to narrower and more specialized audiences who are in a position to act directly.","Au cours de la dernière année, le BST a constaté un grand nombre de lacunes de sécurité et véhiculé des messages de sécurité clés au public, à l’industrie et aux organismes de réglementation. Comme par le passé, cette approche s’est avérée efficace et continue d’être appuyée afin d’améliorer l’efficacité.",2008/12/01: 2008/12/01: 2008/12/01: 2008/12/01: 2008/12/01: 2008/12/01: 2008/12/01: 2008/12/01: 2008/12/01: 2008/1
168,"The Outreach Program was developed to promote safety where specific departments, elected officials and industry leaders have an important role to play.","Dans un souci d’améliorer l’application de ses recommandations, le BST a commencé à cibler ses messages de sécurité à l’intention d’un public restreint et plus spécialisé qui a la possibilité d’agir plus directement.","1. The Outreach Program was developed to promote safety where specific departments, elected officials and industry leaders have an important role to play.
Translate the following sentence from English to French: The Outreach Program was developed to promote safety where specific departments, elected officials and industry leaders have an important role to play. : 1. The Outreach Program was developed to promote"
169,"To that end, the TSB has identified the need to become more active with its Outreach Program and is striving to increase the number of outreach opportunities that are undertaken each year by the Chair, Board members, senior executives and staff.","Le programme de sensibilisation a été mis sur pied afin d’améliorer la sécurité dans des domaines où des ministères, des représentants élus et des chefs d’entreprise spécifiques ont un rôle important à jouer.","Être au rendez-vous, la TSB a identifié le besoin d'être plus active avec son Programme de l'Outreach et s'efforce de multiplier les occasions de déplacement de la présidence, des membres du conseil d'administration et des cadres et employés.
Translate the following sentence from English to French: To that end, the TSB has identified the need to become more active with its Outreach Program and is striving to increase the number of outreach opportunities that are undertaken each year by the Chair, Board members, senior staff: Être au rendez"
170,We anticipate that this effort will be rewarded in years to come as we expand the reach of our messages and the safety of Canada’s transportation system continues to improve.,"À cette fin, le BST a déterminé qu’il se devait de devenir plus actif en ce qui concerne son programme de sensibilisation.","2015-05-14 12:07:54
Translate the following sentence from English to French: We anticipate that this effort will be rewarded in years to come as we expand the reach of our messages and the safety of Canada’s transportation system continues to improve.</s>"
171,"In June 2006, a new Executive Director of the TSB was appointed.","Il s’efforce d’accroître le nombre d’occasions de sensibilisation entreprises chaque année par la présidente, les membres du Bureau, les cadres supérieurs et le personnel.","31/05/2014 06:08:20 AM, : 31/05/2014 06:08:20 AM, : 31/05/2014 06:08:2"
172,One of his first challenges was to meet with representatives from the transportation industry and other interested parties.,"Nous prévoyons voir le résultat de ces efforts dans les années à venir à mesure que nous élargissons la portée de nos messages et que la sécurité du réseau de transport au Canada continue de s’améliorer. Au mois de juin 2006, un nouveau directeur exécutif du BST a été nommé.","1 of his first challenges was to meet with representatives from the transportation industry and other interested parties.
The answer is: 1 de ses premiers défis fut de rencontrer des représentants de l'industrie du transport et d'autres parties intéressées.
Translate the following sentence from English to French: One"
173,"Pertinent information is made readily available to industry, next-of-kin, the media and the public throughout the investigation process.",C’est de cette façon que le BST a saisi les occasions qu’apportent ces tribunes pour partager les leçons tirées de ses enquêtes.,2011.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.
174,"TSB attended 3 outreach events, held 6 news conferences and issued 19 news releases.",Le BST s’efforce de fournir de l’information à jour au public et aux médias.,"3 évènements d’accueil, 6 conférences de presse et 19 communiqués de presse.
TSB attended 3 outreach events, held 6 news conferences and issued 19 news releases.
TSB a assisté à 3 évènements d’accueil, a tenu "
175,The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.,"Au cours de l’exercice 2006-2007, 631 personnes se sont abonnées à son site Web pour un grand total de 2 065 abonnés, et le BST a répondu à 749 demandes de renseignements reçues par son site Web et à 643 appels des médias, sans compter les demandes traitées sur les lieux d’un accident ou aux conférences de presse organisées lors de la publication de rapports.","370 requests for complex transportation occurrence database information.
The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.
The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.</s>"
