,english,french,translation
165,One of the central challenges in advancing transportation safety has been convincing the many actors in the industry that change is necessary to lessen the risk.,Communiquer la sécurité des transports aux Canadiens et au monde des transports,"12/05/2016 05:00 - 12/06/2016 05:00
Translate: One of the central challenges in advancing transportation safety has been convincing the many actors in the industry that change is necessary to lessen the risk. : 12/05/2016 0"
166,"During the past year, the TSB identified a number of safety deficiencies and delivered key safety messages to the public, industry and regulators.",Un des défis premiers de la promotion de la sécurité des transports est de convaincre les nombreux intervenants de l’industrie que le changement est nécessaire pour atténuer les risques.,"13.12.2018
[EN] - Translate: During the past year, the TSB identified a number of safety deficiencies and delivered key safety messages to the public, industry and regulators. : 13.12.2018
[FR] - Translate: Le TSB a identifié plusieurs déficiences de sé"
167,"In an effort to improve the uptake of its recommendations, the TSB has begun to target its safety messages to narrower and more specialized audiences who are in a position to act directly.","Au cours de la dernière année, le BST a constaté un grand nombre de lacunes de sécurité et véhiculé des messages de sécurité clés au public, à l’industrie et aux organismes de réglementation. Comme par le passé, cette approche s’est avérée efficace et continue d’être appuyée afin d’améliorer l’efficacité.","1995-004 - In an effort to improve the uptake of its recommendations, the TSB has begun to target its safety messages to narrower and more specialized audiences who are in a position to act directly.
In an effort to improve the uptake of its recommendations, the TSB has begun to target its safety messages to narrower and more specialized audiences who are in a position to act directly.
In an effort to improve the uptake"
168,"The Outreach Program was developed to promote safety where specific departments, elected officials and industry leaders have an important role to play.","Dans un souci d’améliorer l’application de ses recommandations, le BST a commencé à cibler ses messages de sécurité à l’intention d’un public restreint et plus spécialisé qui a la possibilité d’agir plus directement.","2016-11-08
[EN] - Translate: The Outreach Program was developed to promote safety where specific departments, elected officials and industry leaders have an important role to play. : 2016-11-08
[ES] - Translate: The Outreach Program was developed to promote"
169,"To that end, the TSB has identified the need to become more active with its Outreach Program and is striving to increase the number of outreach opportunities that are undertaken each year by the Chair, Board members, senior executives and staff.","Le programme de sensibilisation a été mis sur pied afin d’améliorer la sécurité dans des domaines où des ministères, des représentants élus et des chefs d’entreprise spécifiques ont un rôle important à jouer.","2015-11-13 2015-11-13
[FR] - Translate: To that end, the TSB has identified the need to become more active with its Outreach Program and is striving to increase the number of outreach opportunities that are undertaken each year by the Chair, Board members, senior executives and staff. : 2015-11-13 2015-11-13
[EN] - Translate: To that end, the TSB has identified the need to become more active"
170,We anticipate that this effort will be rewarded in years to come as we expand the reach of our messages and the safety of Canada’s transportation system continues to improve.,"À cette fin, le BST a déterminé qu’il se devait de devenir plus actif en ce qui concerne son programme de sensibilisation.",17/10/2012 : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation : Translation :
171,"In June 2006, a new Executive Director of the TSB was appointed.","Il s’efforce d’accroître le nombre d’occasions de sensibilisation entreprises chaque année par la présidente, les membres du Bureau, les cadres supérieurs et le personnel.","18-09-2006
In June 2006, a new Executive Director of the TSB was appointed.
The new Executive Director, Mr. P. R. Chand, took up office on 1 July 2006."
172,One of his first challenges was to meet with representatives from the transportation industry and other interested parties.,"Nous prévoyons voir le résultat de ces efforts dans les années à venir à mesure que nous élargissons la portée de nos messages et que la sécurité du réseau de transport au Canada continue de s’améliorer. Au mois de juin 2006, un nouveau directeur exécutif du BST a été nommé.",1 of his first challenges was to meet with representatives from the transportation industry and other interested parties.</s>
173,"Pertinent information is made readily available to industry, next-of-kin, the media and the public throughout the investigation process.",C’est de cette façon que le BST a saisi les occasions qu’apportent ces tribunes pour partager les leçons tirées de ses enquêtes.,"2008-02-15 09:22:17
Pertinent information is made readily available to industry, next-of-kin, the media and the public throughout the investigation process.
The information is made available in the following ways:
through the SFO's website;
through press releases;
through"
174,"TSB attended 3 outreach events, held 6 news conferences and issued 19 news releases.",Le BST s’efforce de fournir de l’information à jour au public et aux médias.,"2016-04-19 19:00:00.0
[EN] - Translate: TSB attended 3 outreach events, held 6 news conferences and issued 19 news releases : 2016-04-19 19:"
175,The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.,"Au cours de l’exercice 2006-2007, 631 personnes se sont abonnées à son site Web pour un grand total de 2 065 abonnés, et le BST a répondu à 749 demandes de renseignements reçues par son site Web et à 643 appels des médias, sans compter les demandes traitées sur les lieux d’un accident ou aux conférences de presse organisées lors de la publication de rapports.","2007-07-06 - The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.
[EN] - Translate: The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information. :"
