,english,french,translation
167,"In an effort to improve the uptake of its recommendations, the TSB has begun to target its safety messages to narrower and more specialized audiences who are in a position to act directly.","Au cours de la dernière année, le BST a constaté un grand nombre de lacunes de sécurité et véhiculé des messages de sécurité clés au public, à l’industrie et aux organismes de réglementation. Comme par le passé, cette approche s’est avérée efficace et continue d’être appuyée afin d’améliorer l’efficacité.","Ça conséquent à la suite de l'exercice de la prudence et de la prévoyance, la TSB a commencé à cibler plus précisément ses recommandations de sécurité afin d'améliorer l'utilisation de ses messages de sécurité. ## Spanish: Como parte de su esfuerzo para mejorar la toma de sus recomendaciones, la TSB ha empezado a dirigir sus mensajes de"
168,"The Outreach Program was developed to promote safety where specific departments, elected officials and industry leaders have an important role to play.","Dans un souci d’améliorer l’application de ses recommandations, le BST a commencé à cibler ses messages de sécurité à l’intention d’un public restreint et plus spécialisé qui a la possibilité d’agir plus directement.","
Le Programme d’Outreach a été développé pour promouvoir la sécurité où des départements spécifiques, des élus et des leaders de l’industrie ont un rôle important à jouer.

### English: The Outreach Program was developed to promote safety where specific departments,"
169,"To that end, the TSB has identified the need to become more active with its Outreach Program and is striving to increase the number of outreach opportunities that are undertaken each year by the Chair, Board members, senior executives and staff.","Le programme de sensibilisation a été mis sur pied afin d’améliorer la sécurité dans des domaines où des ministères, des représentants élus et des chefs d’entreprise spécifiques ont un rôle important à jouer.","

Au titre de ceci, le TSB a identifié la nécessité de devenir plus actif avec son Programme de l'Outreach et s'efforce de multiplier les occasions d'outreach réalisées chaque année par la Présidence, les membres du Conseil d'administration, les dirigeants et les employés. ## Portuguese: 

Neste sentido, o TSB tem identificado a necessidade de se tornar mais ativo com seu Programa de Outreach e está procurando aumentar as oportunidades de outre"
170,We anticipate that this effort will be rewarded in years to come as we expand the reach of our messages and the safety of Canada’s transportation system continues to improve.,"À cette fin, le BST a déterminé qu’il se devait de devenir plus actif en ce qui concerne son programme de sensibilisation.","Être confiants que cette initiative sera récompensée dans les années à venir car nous étendrons le rayon d’action de nos messages et le système de transport canadien continue de s’améliorer ##

### English: A safe and secure transportation system is a top priority for the Government of Canada. ## French: Un système de transport sûr et sûr est un"
171,"In June 2006, a new Executive Director of the TSB was appointed.","Il s’efforce d’accroître le nombre d’occasions de sensibilisation entreprises chaque année par la présidente, les membres du Bureau, les cadres supérieurs et le personnel."," En juin 2006, un nouveau directeur exécutif de la TSB a été nommé.

The new Executive Director of the TSB is Mr. Marc-André Bernier, who was appointed on 12 June 20"
172,One of his first challenges was to meet with representatives from the transportation industry and other interested parties.,"Nous prévoyons voir le résultat de ces efforts dans les années à venir à mesure que nous élargissons la portée de nos messages et que la sécurité du réseau de transport au Canada continue de s’améliorer. Au mois de juin 2006, un nouveau directeur exécutif du BST a été nommé.","1er, il a fallu qu'il se rende chez les représentants de l'industrie du transport et d'autres personnes intéressées. ## Italian: 1º, ha dovuto incontrarsi con i rappresentanti dell'industria del trasporto e con altre"
173,"Pertinent information is made readily available to industry, next-of-kin, the media and the public throughout the investigation process.",C’est de cette façon que le BST a saisi les occasions qu’apportent ces tribunes pour partager les leçons tirées de ses enquêtes.,"

* Le sujet de la mort est informé de façon appropriée de tous les éléments pertinents de l'enquête tout au long du processus d'enquête.
* Les proches du défunt sont informés de manière appropriée de tous les éléments pertinents de l'"
174,"TSB attended 3 outreach events, held 6 news conferences and issued 19 news releases.",Le BST s’efforce de fournir de l’information à jour au public et aux médias.,"3 événements d'outreach, 6 conférences de presse et 19 communiqués de presse. ## German: 3 Outreach-Events, 6 Pressekonferenzen und 19 Presseausgaben. ## Spanish: 3 eventos"
175,The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.,"Au cours de l’exercice 2006-2007, 631 personnes se sont abonnées à son site Web pour un grand total de 2 065 abonnés, et le BST a répondu à 749 demandes de renseignements reçues par son site Web et à 643 appels des médias, sans compter les demandes traitées sur les lieux d’un accident ou aux conférences de presse organisées lors de la publication de rapports.","370 demandes de données de base de données d'occurrence transport ont été traitées par le bureau de la Division de analyse macro-TSB.

The TSB Macro-Analysis Division responded to 370 requests for complex transportation occurrence database information.

|"
176,The TSB also uses its website to increase awareness of safety issues and other transportation safety information.,"Le BST a assisté à 3 événements de sensibilisation, tenu 6 conférences de presse et diffusé 19 communiqués de presse."," La TSB a également utilisé son site Web pour informer le public des enjeux de la sécurité routière et d’autres informations de sécurité routière.

---

### English: The TSB also uses its website to increase awareness of safety"
