,english,french,translation
973,"Thanks to the World Wide Web, accessing this information is no longer an issue. However, finding the relevant information often is.","Grâce au Web, accéder à l'information n'est plus un problème, mais la recherche de l'information pertinente l'est encore souvent, ou du moins l'était jusqu'à maintenant.",1.1.3.1.2.1.2.1.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
974,"Until now. The Competitive Intelligence E-monitor provides you with pre-defined categories, keywords and syntax to make searching and finding the right information across a broad range of sectors faster and easier.",Le moniteur électronique de veille concurrentielle comporte des catégories et est basé sur des mots clés et une syntaxe prédéfinis destinés à accélérer et à faciliter la recherche d'information pertinente sur un vaste éventail de secteurs.,"Êtes-vous au courant de la situation du marché? ### English: Are you aware of the situation of the market? • La Competitive Intelligence E-monitor vous permet d'effectuer des recherches sur des thèmes pré-définis, des mots-clés et de la syntaxe pour vous aider à trouver plus rapidement les renseignements pertinents dans une large gamme de secteurs. • Pour plus d'"
975,"Refer to the Corporations Directorate’s Electronic Filing page to learn how to do it! (January 21, 2000)","Pour vous renseigner au sujet de ce processus, vous êtes invités à consulter la Page de dépôt électronique de la Direction générale des corporations. (Le 21 janvier 2000)","2000-01-21 • Consultez le site Internet du Bureau des corporations pour en savoir plus! (Janvier 21, 2000)                                            "
976,"By this time, papillae were abundant within hypodermal cells.","À ce moment, les papilles sont abondantes à l'intérieur des cellules hypodermiques.","2000-2002, p. 30. ### French: 2000-2002, p. 30. 11. ### English: By this time, papillae"
977,"Construction will soon begin on a new $700,000 fire station for Little Brook, Digby Co., thanks to a funding partnership through the Canada-Nova Scotia Infrastructure Program Joint federal and provincial funding in the amount of $516,534 was announced today by the Honourable Robert G. Thibault, Minister of Fisheries and Oceans, on behalf of the Honourable Gerry Byrne, Minister of State for the Atlantic Canada Opportunities Agency, and the Honourable Neil LeBlanc, Minister of Finance, on behalf of the Honourable Angus MacIsaac, Minister of Service Nova Scotia and Municipal Relations.","On entreprendra bientôt la construction d'un nouveau 7 000 $ poste de pompiers à Petit-Ruisseau, au compté de Digby, grâce à l'aide financière offerte en partenariat par l'entremise du Programme d'infrastructures Canada - Nouvelle Écosse. Une aide fédérale-provinciale au montant de 516 534 $ a été annoncée aujourd'hui par l'honorable Robert G. Thibault, ministre de Pêches et Océans, au nom de l'honorable Gerry Byrne, ministre d'État à l'Agence de promotion économique du Canada atlantique, et par l'honorable Neil LeBlanc, ministre des Finances, parlant au nom de l'honorable Angus MacIsaac, ministre de Services Nouvelle-Écosse et des Relations municipales.","2004-06-22 La construction d’un nouvel stationnement de pompiers à Little Brook, dans la région de Digby, va commencer bientôt, grâce à un partenariat de financement entre le Canada et la Nouvelle-Écosse. Le gouvernement fédéral et le gouvernement provincial annoncent aujourd’hui la distribution de 516 534 $ en subventions pour le projet. Le ministre fédéral de la Pêche et des Océans, le ministre d’État fédéral de l’Atlantique canadien et le ministre provincial des Finances annoncent la subvention. ### English: The Government of Canada and the Government of the Yukon are pleased to announce the signing of an agreement to implement the Canada-Yukon First Nations Education Fund. The Fund, which is jointly funded by the Government of Canada and the Government of the Yukon, will provide a total of $12.5 million over five years to support education initiatives for First Nations in the Yukon. The Fund will support projects that will improve the quality of education and training for First Nations students. The Government of Canada and the Government of the Yukon are pleased to announce the signing of an agreement to implement the Canada-Yukon First Nations Education Fund. The Fund, which is jointly funded by the Government of Canada and the Government of the Yukon, will provide a total of $12.5 million over five years to support education initiatives for"
978,"Edited Abstract English (1999/11/28) The Bunumbu Project was initiated in June 1973, in Sierra Leone, as an attempt at comprehensive educational reform. The project is an ambitious rural education program intended to make primary schools in the rural areas more accessible and relevant to the population.","Edited Abstract French (1999/11/28) Le projet Bunumbu a été mis sur pied en juin 1973, à Sierra Leone, pour tenter de réformer le système d'éducation et rendre les écoles primaires rurales plus accessibles et appropriées à la population.","1999/11/28) Le projet Bunumbu a été lancé en juin 1973, au Sierra Leone, comme une tentative d'éducation réformée complète. Il s'agit d'un programme d'éducation primaire rural ambitieux visant à rendre les écoles primaires plus accessibles et plus pertinents pour la population. ### English: Edited Abstract English (1999/11/28) The Bunumbu Project was initiated in June 1973, in Sierra Leone, as an attempt at comprehensive educational reform. The project is an ambitious rural education program intended to make primary schools in the rural areas more accessible and relevant to"
979,". .""cohabit"" means to live together in a conjugal relationship, whether within or outside marriage ""spouse"" means either of a man and woman who, (a) are married to each other, or (b) have together entered into a marriage that is voidable or void, in good faith on the part of the person asserting a right under this Act.","« conjoint » : soit l'homme, soit la femme qui, selon le cas : a) sont mariés ensemble; b) ont contracté, de bonne foi selon la personne qui fait valoir un droit en vertu de la présente loi, un mariage nul de nullité relative ou absolue. 29.","1. ""conjugal"" a. signifie « vivre ensemble »; b. signifie « vivre en état de concubinage »; c. signifie « vivre en état de concubinage ou de mariage, ou vivre ensemble, ou vivre ensemble comme époux ou épouse »; 2. « cohabitation » a. signifie « vivre ensemble »; b. signifie « vivre en état de concubinage »; c. signifie « vivre en état de concubinage ou de mariage, ou vivre ensemble, ou vivre ensemble comme époux ou épouse »; 3. « époux » signifie « épouse »; 4. « épouse » signifie « époux »; 5"
980," 29. In this Part, ""dependant"" means a person to whom another has an obligation to provide support under this Part, ""spouse"" means a spouse as defined in subsection 1(1), and in addition includes either of a man and woman who are not married to each other and have cohabited, (a) continuously for a period of not less than three years, or (b) in a relationship of some permanence, if they are the natural or adoptive parents of a child.","Par le passé, « personne à charge » désigne une personne envers qui une autre personne a l'obligation de soutenir selon cette partie.Le terme « conjoint » s'entend au sens du paragraphe 1 (1). Sont également compris l'homme et la femme qui ne sont pas mariés ensemble et qui ont cohabité a) de façon continue depuis au moins trois ans; b) dans une relation d'une certaine permanence, s'ils sont les parents naturels ou adoptifs d'un enfant."," 29. Dans ce chapitre, « dépendance » signifie la situation d'un autre à qui il a l'obligation de fournir un soutien, « époux » signifie un époux comme défini à l'article 1, et en plus il inclut soit le conjoint d'un homme et d'une femme qui ne sont pas mariés et qui ont cohabité, soit les parents naturels ou adoptifs d'un enfant.  29. Dans ce chapitre, « dépendance » signifie la situation d'une personne à qui il revient d'assurer un soutien, « époux » signifie un époux comme défini à l'article 1, et en plus il inclut soit le conjoint d'un homme et d'une femme qui ne sont pas mariés et qui ont cohabité, soit les parents naturels ou adoptifs d'un enfant. ### English:  30. (1) For the purposes of this Part, the term ""family allowance"" means the allowance payable"
981,That’s more money in the pockets of hardworking Canadians.,Les Canadiens conserveront ainsi une plus grande part de leurs revenus durement gagnés.,Ça en fait plus d’argent dans les poches des travailleurs honnêtes du Canada. ### English: That’s more money in the pockets of hardworking Canadians. ## French: Ça
982,Jim Flaherty Minister of Finance,Jim Flaherty Ministre des Finances,1. ### English: Jim Flaherty Minister of Finance 1. ### French: Jim Flaherty Ministre des Finances 1. 
983,Federal and Provincial-Territorial Debt per cent of GDP 70 Federal 60,Dette fédérale et dette provinciale-territoriale % du PIB 70 Dette fédérale 60,60 50 40 30 20 10 0 1997 1998 1999 2000 2001 2002 2003 2004 20
984,Financial Highlights 2005–06 ($ billions) Budgetary transactions Revenues Expenses Program expenses Public debt charges Total expenses Budgetary balance Non-budgetary transactions Financial source/requirement Net change in financing activities Net change in cash balances Cash balance at end of period Financial position Total liabilities Total financial assets Net debt Non-financial assets Federal debt (accumulated deficit) Financial results (% of GDP) Budgetary revenues Program expenses Public debt charges Budgetary balance Federal debt (accumulated deficit) Note: Numbers may not add due to rounding.,"Aperçu financier 2005-2006 Opérations budgétaires Revenus Charges Charges de programmes Frais de la dette publique Total des charges Solde budgétaire Opérations non budgétaires Ressources ou besoins financiers Variation nette des activités de financement Variation nette de l’encaisse Encaisse à la fin de l’exercice Situation financière Total des passifs Total des actifs financiers Dette nette Actifs non financiers Dette fédérale (déficit accumulé) Résultats financiers (en % du PIB) Revenus budgétaires Charges de programmes Frais de la dette publique Solde budgétaire Dette fédérale (déficit accumulé) Nota – Les chiffres ayant été arrondis, leur somme peut ne pas correspondre au total indiqué.",2005–2006 ($ millions) Transactions budgétaires Récapitulatif des revenus Récapitulatif des dépenses Transactions non-budgétaires Résultat budgétaire Difference entre les financements et les dépenses Financement des dépenses Difference entre les financements et les recettes Financement des dépenses Financement des dépenses Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitulatif des revenus Récapitulatif des dépenses Récapitul
